document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
Development of a travel consultation system based on exchange of meaning,M. S. Chang; I. Kobayashi; M. Sugeno,"Department of Computational Intelligence and Systems Science, Tokyo Institute of Technology, Yokohama, Japan; Faculty of Economics, Hosei University, Tokyo, Japan; Department of Computational Intelligence and Systems Science, Tokyo Institute of Technology, Yokohama, Japan","IEEE SMC'99 Conference Proceedings. 1999 IEEE International Conference on Systems, Man, and Cybernetics (Cat. No.99CH37028)",6 Aug 2002,1999,2.0,,540,545 vol.2,"Human activity naturally contains ambiguities and contradictions that cannot be solved mathematically or logically. We think that human intelligence is closely related to the use of language. Therefore, in order to achieve intelligent computing as human beings do, we need to realize the architecture in which language is used as an information medium on a computer. In this paper we study on the development of a travel consultation system based on the above architecture as an example of information processing in intelligent computing, and show how language functions in information processing.",1062-922X,0-7803-5731-0,10.1109/ICSMC.1999.825318,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=825318,,Natural languages;Humans;Information processing;Context;Competitive intelligence;Computer architecture;Computational intelligence;Information analysis;Computer science;Social factors,,,,7.0,IEEE,6 Aug 2002,,,IEEE,IEEE Conferences,4,3
A novel trust evaluation method for Ubiquitous Healthcare based on cloud computational theory,G. Athanasiou; M. -A. Fengou; A. Beis; D. Lymberopoulos,"Electrical & Computer Engineering Department, University of Patras, Rio, Patras, GR, Greece; Electrical & Computer Engineering Department, University of Patras, Rio, Patras, GR, Greece; Dromokaition Mental Hospital, Athens, GR; University of Patras, Patras, GR",2014 36th Annual International Conference of the IEEE Engineering in Medicine and Biology Society,6 Nov 2014,2014,,,4503,4506,"The notion of trust is considered to be the cornerstone on patient-psychiatrist relationship. Thus, a trustfully background is fundamental requirement for provision of effective Ubiquitous Healthcare (UH) service. In this paper, the issue of Trust Evaluation of UH Providers when register UH environment is addressed. For that purpose a novel trust evaluation method is proposed, based on cloud theory, exploiting User Profile attributes. This theory mimics human thinking, regarding trust evaluation and captures fuzziness and randomness of this uncertain reasoning. Two case studies are investigated through simulation in MATLAB software, in order to verify the effectiveness of this novel method.",1558-4615,978-1-4244-7929-0,10.1109/EMBC.2014.6944624,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6944624,,TV;Medical services;MATLAB;Generators;Pragmatics;Conferences;MIMICs,Algorithms;Delivery of Health Care;Health Personnel;Humans;Physician-Patient Relations;Trust,4.0,,15.0,IEEE,6 Nov 2014,,,IEEE,IEEE Conferences,4,3
Synthetic design of a social regressor and its implementation using Knowledge Request-Broker Architecture,H. Khandan; T. Terano,"Department of Computational Intelligence and System Sciences, Tokyo Institute of Technology, Yokohama, Japan; Department of Computational Intelligence and System Sciences, Tokyo Institute of Technology, Yokohama, Japan",2010 Second World Congress on Nature and Biologically Inspired Computing (NaBIC),17 Feb 2011,2010,,,194,200,"By thinking of a society as a cognitive system, this paper proposes a theoretical framework for artificial social intelligence. This framework is implemented using Knowledge Request-Broker Architecture, and its applicability is experienced in the field of system identification by letting a society of self-interested agents, with various skills, to identify a system based on given training data. To develop a theory about how social intelligence works, two questions were asked. First, “What was changed in time that made less intelligent societies to become more intelligent?”, and second “what drives individuals to take part in social productiveness?”. The framework reported in this paper is inspired by the answers given to these question through the study of the emergence of human civilizations, and putting it beside computer and knowledge engineering concepts. The experiments with this system show how social ensemble of simple autonomous agents can solve harder problems, while demonstrating the practicality of the proposed framework and its associated API.",,978-1-4244-7376-2,10.1109/NABIC.2010.5716278,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5716278,Artificial Social Intelligence;Distributed Intelligent Systems;Multi-agent Systems;Knowledge Request-Broker Architecture;Social Cognition;Social Regression;Anthropology,Biological system modeling;Mixers;Computational modeling;Switches;Analytical models,,1.0,,16.0,IEEE,17 Feb 2011,,,IEEE,IEEE Conferences,3,3
Neural Hive – A Blockchain Based Approach to Pool Resources for AI Model Training En Masse,M. H. Rana; V. A. Hameed,"School of Computing, Asia Pacific University Technology Park Malaysia, Bukit Jalil, Kuala Lumpur, Malaysia; School of Computing, Asia Pacific University Technology Park Malaysia, Bukit Jalil, Kuala Lumpur, Malaysia",2023 IEEE 21st Student Conference on Research and Development (SCOReD),25 Jun 2024,2023,,,229,233,"Although artificial intelligence (AI) is changing the world quickly, training AI models still requires a lot of money and time. This is so because training an AI model needs a lot of data and processing power. A website that allows users to promote their AI model to other users and pay them for sharing their computer resources to help train it is one suggested solution to this problem. A blockchain-based strategy can be used to do this, and it offers numerous advantages such as lower expenses, effective resource pooling, task automation, precise remuneration, and a decrease in administrative overhead. AI models will thereby become more effective, more reasonably priced, and available to a larger variety of individuals and institutions.",2643-2447,979-8-3503-1882-1,10.1109/SCOReD60679.2023.10563364,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10563364,Artificial Intelligence;Neural Network;Machine Learning;Blockchain;Decentralized;AI model;Resource pooling;Open-Source;Monopolization;ChatGPT;GPT-4;M6;Free-to-use AI;NLP,Training;Computational modeling;Biological system modeling;Transforms;Blockchains;Stakeholders;Security,,1.0,,19.0,IEEE,25 Jun 2024,,,IEEE,IEEE Conferences,3,3
Creative Design Framework Based on Immune Computing,Y. Liu; F. Dong; R. Zhang; R. Xiao,"Inst. of Intell. Vision & Image Inf., China Three Gorges Univ., Yichang, China; Inst. of Intell. Vision & Image Inf., China Three Gorges Univ., Yichang, China; Inst. of Intell. Vision & Image Inf., China Three Gorges Univ., Yichang, China; Guangxi Key Lab. of Manuf. Syst. & Adv. Manuf. Technol., Nanning, China",2009 Fifth International Conference on Natural Computation,28 Dec 2009,2009,4.0,,32,36,"As the source of enhancing product competitions, creative design has various implementation manners, among which innovative computation is an important way. Immune computing, a new kind of intelligent computation approach drawing inspiration from the vertebrate immune system, has strong capabilities of computation. In this paper, some excellent characteristics of immune computing, such as distribution and parallelity, self-organization and self-adaptation, global optimization, robustness, and emergence, are analyzed in detailed to demonstrate that immune computing is a novel research approach for creative design firstly. Next, a scheme of creative design based on immune computing is proposed and corresponding research framework consisting of three levels, i.e. immune computing, creative design and immune creative design, is established. Finally, some key techniques of implementing creative design based on immune computing are briefly discussed.",2157-9563,978-0-7695-3736-8,10.1109/ICNC.2009.260,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5363115,creative design;framework;immune computing,Immune system;Biology computing;Concurrent computing;Distributed computing;Computer vision;Computational biology;Evolution (biology);Product design;Computer aided manufacturing;Laboratories,,,,8.0,IEEE,28 Dec 2009,,,IEEE,IEEE Conferences,4,3
Research on science and technology awards evaluation system based on multi-agent,Z. Hui; C. Xiao,"School of Information Engineering, East China Jiao Tong University, Nanchang, China; School of Information Engineering, East China Jiao Tong University, Nanchang, China",2012 International Conference on Computer Science and Electronics Engineering,23 Apr 2012,2012,1.0,,11,15,"Science and technology awards evaluation is an important part of government's work, the fairness, reasonableness and accuracy of the result have a direct impact on science and technology awards' results. To ensure the justice and reasonable plays an important social function in science and technology awards' work. With the development of artificial intelligence, Agent and Multi-Agent technology have become more sophisticated, its unique mechanism of self-learning and self-inference has been used in a number of transactions and got a good application. This paper discusses the science and technology awards evaluation system based on Multi-Agent technology.",,978-0-7695-4647-6,10.1109/ICCSEE.2012.62,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6187816,Multi-Agent;science & technology awards evaluation;system architecture,Awards activities;Databases;Data mining;Artificial intelligence;Technological innovation;Educational institutions;Computational modeling,,,,11.0,IEEE,23 Apr 2012,,,IEEE,IEEE Conferences,4,3
Role of Artificial Intelligence in mode of Diabetic Retinopathy Imaging Techniques: A Review Artificial Intelligence in Diabetic Retinopathy,A. Kumari; V. K. Garg,"dept. of Optometry, Chandigarh University, (UIAHS), Mohali, India; dept. of Medical Lab, Technology Chandigarh University, (UIAHS), Mohali, India",2023 3rd International Conference on Innovative Sustainable Computational Technologies (CISCT),21 Dec 2023,2023,,,1,5,"Artificial intelligence (AI), usually referred to as machine intelligence, is a scientific field that gives robots the ability to think like people. AI is a term used to describe a system that simulates human intellect using computer programming. AI is advancing quickly in many multidisciplinary fields, including ophthalmology, from healthcare to the accurate preventive measures, investigation, and treatment plans of illnesses. Because of the emphasis on imaging in the diagnosis of eye illnesses, optometry and ophthalmology is at the forefront of AI in medical field and medicine. Lately, the most prevalent illnesses that cause blindness and visual impairment, such as diabetic retinopathy (DR), have been subjected to deep learning-based AI screening and predictive algorithm models. Deep learning machine with algorithms are the computer models made up of several layers of simulated neurons, are largely responsible for the success of AI in medical field and medicine. These models are capable of learning how data is represented at various levels of abstraction. The trained AI system classified the various forms of DR on optical coherence tomography pictures with accuracy equivalent to that of human specialists. In this study, we focus on the core ideas of AI and how it is applied to the various forms of DR. We also go into further detail on how AI and DL are used in the future of ophthalmology.",,979-8-3503-0336-0,10.1109/CISCT57197.2023.10351460,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10351460,Artificial Intelligence;Diabetic retinopathy;Machine learning;hemorrhages;neovascularization,Diabetic retinopathy;Computational modeling;Visual impairment;Programming;Predictive models;Prediction algorithms;Ophthalmology,,,,19.0,IEEE,21 Dec 2023,,,IEEE,IEEE Conferences,3,3
From computing with numbers to computing with numeric words,R. A. Fiorini,"Dept. of Electronics Information & Bioengineering, Politecnico di Milano University, Milano, Italy",2017 IEEE 16th International Conference on Cognitive Informatics & Cognitive Computing (ICCI*CC),16 Nov 2017,2017,,,84,91,"In 2008, Lotfi Zadeh concluded that to make significant progress toward achievement of human level machine intelligence a paradigm shift is needed. In previous papers we introduced the computational information conservation theory (CICT) approach to get more effective and reliable cognitive, biophysical, and biomedical engineering simulation solutions. CICT new computational information conservation awareness can open the way for a paradigm shift to recover lost coherence information in system description and to develop even advanced quantum cognitive systems. To achieve this result, in present paper, we show the fundamental pre-spatial geometro-arithmetic scheme defining optimized numeric word generators and relations to minimize the traditional multiscale statistic modeling veil opacity and information entropy generation. It is the first, fundamental step to an effective progression from computing with numbers to computing with numeric words with precisation of their meaning. This paper is a relevant contribution towards an effective and convenient “Science 2.0” universal computational framework to achieve deeper cognitive intelligence at your fingertips and beyond.",,978-1-5386-0771-8,10.1109/ICCI-CC.2017.8109734,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8109734,Cognitive intelligence;computational intelligence;cognitive computing;brain-inspired systems;CICT;deep thinking,Computational modeling;Reliability;Numerical models;Finite difference methods;Calculus;Turing machines;Cognitive systems,,4.0,,37.0,IEEE,16 Nov 2017,,,IEEE,IEEE Conferences,4,3
"Visual, Interactive Teaching Design and Application on Advanced Mathematics Course in Application-Oriented Universities of Technology",Z. Lixin,"Guilin University of Aerospace Technology, Guilin, China",2016 Eighth International Conference on Measuring Technology and Mechatronics Automation (ICMTMA),13 Jun 2016,2016,,,901,904,"First of all, this paper discusses the role and significance of visual, interactive teaching in advanced mathematics course. Then we discuss and study the application of visual, interactive teaching design in advanced mathematics course respectively. At last, the goal and the key problems that can be achieved in interactive teaching design about advanced mathematics course are introduced.",2157-1481,978-1-5090-2312-7,10.1109/ICMTMA.2016.216,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7488692,Application-oriented Universities of Technology;Advanced Mathematics;Visualization;Interactive,Education;Visualization;Software;Mathematical model;Computational modeling,,,,6.0,IEEE,13 Jun 2016,,,IEEE,IEEE Conferences,10,3
Improving undergraduates' software engineering ability by adapting blended learning model,J. Huang; L. Hang,"Department of Computer Science and Technology, China Jiliang University, Hangzhou, Zhejiang, China; Department of Computer Science and Technology, China Jiliang University, Hangzhou, Zhejiang, China",2010 International Conference on Artificial Intelligence and Education (ICAIE),18 Nov 2010,2010,,,521,524,"Aimed at requirements of cultivating software engineering technicians in university, contrasted the knowledge structure requirement in software engineering specialty of China Jiliang University, we put forward a new blended learning model based on the learning theory and pedagogical strategies, which integrate online e-learning activities and face-to-face learning activities in our teaching. It not only improves the effect of teaching, but also enhances the core competition to students, so that they can suit to the requirement of social for software engineering specialty, help employee by themselves. In addition, the paper presents the design, implementation, and its implications for the learning of software engineering curriculum.",,978-1-4244-6936-9,10.1109/ICAIE.2010.5640960,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5640960,Software Engineering Education;Blended Learning;Teamwork Skills;Pedagogical Strategies,Programming profession;Teamwork;Variable speed drives;Java;Computational modeling;Analytical models,,,,6.0,IEEE,18 Nov 2010,,,IEEE,IEEE Conferences,10,3
Computer as thinking Agent: Modeling the European Power Markets using Agent-Based Simulation,N. Keseric; M. Saguan; G. Hadjee,"Institute of Power Systems and Energy Economics, University of Technology, Vienna, Vienna, Austria; Supélec, University of Paris XI, France; Supélec, University of Paris XI, France","EUROCON 2005 - The International Conference on ""Computer as a Tool""",15 May 2006,2005,2.0,,1477,1480,"The ongoing liberalisation of the power sector adds a new dimension to the main issues in modelling of power systems. The very complex interactions and interdependencies among power market participants are much like those studied in game theory. However, the strategies used by market participants are often too complex to be conveniently modelled by standard game theoretic techniques. In addition, there has been much less research in the field of dynamic strategic behaviour and their impact on the electricity price in European markets. In this paper, we show new, prosperous combination of computational science and new ideas in evolutionary economics and cognitive science offering appealing extensions to traditional game theoretical modelling. We demonstrate the feasibility of implementing our approach in Matlab using learning algorithm and illustrate its advantages in more detailed and realistic representation of the strategic behaviour of biggest power producers in European power market.",,1-4244-0049-X,10.1109/EURCON.2005.1630243,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1630243,Agent- Based Simulation;Electricity price;Learning algorithm;Power markets;Transmission grid,Power markets;Computational modeling;Computer simulation;Power generation economics;Mathematical model;Power system modeling;Fuel economy;Electricity supply industry;Environmental economics;Power system simulation,,4.0,,7.0,IEEE,15 May 2006,,,IEEE,IEEE Conferences,4,3
Make Machine Humanlike Intelligence,S. Wu,"School of Computer Science and Technology, Shandong University, Shandong, China",2019 International Conference on Computational Science and Computational Intelligence (CSCI),20 Apr 2020,2019,,,572,576,"Artificial intelligence is facing an insurmountable difficulty: it can't make machine humanlike intelligence. This paper presents a new kind of intelligence, called as Ubit intelligence. This paper explains what is human intelligence; why AI can't make machine humanlike intelligence; then introduces Ubit intelligence by experiment examples; make machine memorize knowledge from learning, understand the memorized knowledge in machine, think the memorized knowledge in machine like human without AI algorithm, and explains how it can make machine humanlike intelligence. This paper also introduces the foundation of Ubit Intelligence: Ubit Semantic Computing, a total new theory. The advantages of Ubit intelligence listed show that Ubit intelligence is far beyond artificial intelligence.",,978-1-7281-5584-5,10.1109/CSCI49370.2019.00108,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9071113,"artificial intelligence, Ubit intelligence, neural network, human intelligence, machine learning, machine thinking, humanlike intelligence",Knowledge engineering;Semantics;Machine learning;Pattern recognition;Libraries;Neural networks,,,,6.0,IEEE,20 Apr 2020,,,IEEE,IEEE Conferences,3,3
An analysis of a fuzzy algorithmic text from the viewpoint of daily language,I. Kobayashi; M. Sugeno,"Faculty of Economics, Hosei University, Japan; Department of Computational Intelligence and Systems Science, Tokyo Institute of Technology, Japan",Proceedings of IEEE 5th International Fuzzy Systems,6 Aug 2002,1996,3.0,,1573,1578 vol.3,"This paper describes a survey of a daily language computing, with a simple example of the analysis of a fuzzy algorithmic text. We assume that human intellectual activity reflects the linguistic system they use in their daily lives, therefore, it follows linguistic characteristics. We analyze a fuzzy algorithmic text to explain how a text is constructed and how we should take an approach to realizing the computing.",,0-7803-3645-3,10.1109/FUZZY.1996.552567,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=552567,,Algorithm design and analysis;Humans;Information processing;Natural languages;Fuzzy control;Computational intelligence;Information analysis;Fuzzy systems;Competitive intelligence,,1.0,,17.0,IEEE,6 Aug 2002,,,IEEE,IEEE Conferences,4,3
Fusing creative operations into evolutionary computation for composition: From a composer’s perspective,C. -y. Chang; Y. -p. Chen,"Open Culture Network for Humanities and Fine Arts, Open Culture Foundation, Taipei City, TAIWAN; Department of Computer Science, National Chiao Tung University, Hsinchu City, TAIWAN",2019 IEEE Congress on Evolutionary Computation (CEC),8 Aug 2019,2019,,,2113,2120,"This paper presents a study on fusing creative operations into evolutionary computation for music composition, as an attempt to provide a collaborative creation environment between human and machine and to investigate into the mind process during music creation. A framework based on the paradigm of evolutionary computation is proposed to incorporate key mechanisms observed in the creation process and implemented to work on evolving abstract musical ideas and thoughts. The developed software framework is released as open source. The collaborative creation process, involving the framework, the composer, and the performer, is presented and discussed, and the results of this study also include a composed music work for unaccompanied cello, played by a renowned cellist.",,978-1-7281-2153-6,10.1109/CEC.2019.8790335,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8790335,music composition;collaborative creation;creative operation;genetic algorithm;evolutionary computation,Connectors;Evolutionary computation;Music;Genetic algorithms;Collaboration;Writing;Urban areas,,4.0,,23.0,IEEE,8 Aug 2019,,,IEEE,IEEE Conferences,4,3
"Information, uncertainty and intelligence (hard logic to soft (fuzzy) logic)",M. M. Gupta,"Intelligent Systems Research Laboratory College of Engineering, University of Saskatchewan, Saskatoon, SAS, Canada",[1990] Proceedings. First International Symposium on Uncertainty Modeling and Analysis,6 Aug 2002,1990,,,614,618,"The paper describes some aspects of information and its cognate uncertainty, from the point of view of intelligent systems. The discussion is centred around the statistical uncertainty and the cognitive uncertainty, an important class of uncertainty that arises from the human thinking and cognition process. Also, ways are discussed in which these two uncertainties can help in the design of new classes of sensors and intelligent systems.<>",,0-8186-2107-9,10.1109/ISUMA.1990.151325,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=151325,,Fuzzy logic;Uncertainty;Humans;Intelligent systems;Intelligent sensors;Cognition;Weather forecasting;Morphology;Springs;Fuzzy systems,,1.0,,21.0,IEEE,6 Aug 2002,,,IEEE,IEEE Conferences,4,3
"Animal Cognition, Epistemic Fluency, Social Networks and the Scientific Habit of Mind",D. M. Morrison; H. Xiangen,"Institute for Intelligent Systems University of Memphis, Memphis, TN, United States; Institute for Intelligent Systems University of Memphis, Memphis, TN, United States",2012 11th International Conference on Machine Learning and Applications,10 Jan 2013,2012,2.0,,375,380,"This concept paper suggests a new way of thinking about the origin, growth, and spread of a general-purpose ""scientific habit of mind"" in humans, and discusses how intelligent coaching agents may help. The argument begins with a description of the role of the cognitive cycle in animal thinking. We then examine critical differences between non-human and human cognition, especially in respect to the crucial and yet problematic role of language and linguistic interaction in the ""widening spread and deepening hold"" of scientific thinking and discourse in human populations. The paper concludes with a vision of a new kind of open, networked learning community inhabited by human learners, human experts, and intelligent agents, and suggests ways of evaluating the development of scientific thinking within these communities using a combination of social network and semantic space analysis.",,978-1-4673-4651-1,10.1109/ICMLA.2012.166,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6406765,intelligent tutors;animal cognition;epistemic game theory;social capital,Humans;Animals;Cognition;Joints;Social network services;Educational institutions,,1.0,,30.0,IEEE,10 Jan 2013,,,IEEE,IEEE Conferences,4,3
A reconstruction method of the design rationale model based on design context,J. Liu; Hongfei Zhan,"School of Mechanical Engineering and Automation, Beihang University, Beijing, China; School of Mechanical Engineering and Automation, Beihang University, Beijing, China",2013 10th International Conference on Fuzzy Systems and Knowledge Discovery (FSKD),19 May 2014,2013,,,492,497,"Design rationale (DR) explains the product design decision-making process and the reason behind the decision. Capturing and reusing of the DR plays an important role in design thinking guidance and decision support. In order to clearly reflect the essential characteristics of design activities such as design iteration and design evolution in design process, a reconstruction method of the DR model is proposed based on design context. The limitations of the existing DR models in the expression of evolution information and knowledge reuse support are illustrated. And the concept of design context is put forward and two new DR element interaction relationships are defined to reconstruct FGDR model to eliminate redundant information. So the method contributes to optimize the DR model in its knowledge expression form and knowledge expression ability. This can further strengthen the DR model's support to design reuse. A prototype system is developed for DR modeling and reconstruction. Partial design process of the POGO mechanical system design is taken as an example to validate the feasibility and validity of the proposed method.",,978-1-4673-5253-6,10.1109/FSKD.2013.6816247,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6816247,Design rationale;Design evolution;Design iteration;Model reconstruction,Context;Context modeling;Computational modeling;Reconstruction algorithms;Design methodology;Decision making;Educational institutions,,3.0,,13.0,IEEE,19 May 2014,,,IEEE,IEEE Conferences,2,3
Research about holographic relation and topological structure for thinking process on brain and artificial intelligence system,Jiaxiang Bi,"China Zhenhua Electronics Group, Guiyang, China","Proceedings of the 9th International Conference on Neural Information Processing, 2002. ICONIP '02.",13 May 2003,2002,2.0,,857,861 vol.2,"We describe and discuss the coding method and self-organizing process of the information in the brain, advance a kind of encoding system: the ""natural encoding system"" which is particular to nature itself. In the problem of machine imitation, we further discuss the topological property equivalence problem of artificial and natural intelligence system on the basis of hierarchy structures of the virtual machine. More specifically we present the three large hierarchy structures of the intelligence system: the physical hierarchy, the physiological hierarchy and the psychological hierarchy. We also describe the relations between the three large hierarchies and some sub-stratums, the encoding method of information, the holographic frame structure of the information, the functions of the virtual machine system on different levels, etc. in more detail.",,981-04-7524-1,10.1109/ICONIP.2002.1198181,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1198181,,Holography;Artificial intelligence;Encoding;Neurons;Intelligent systems;Intelligent structures;Machine intelligence;Virtual machining;Sense organs;Bismuth,,,,1.0,,13 May 2003,,,IEEE,IEEE Conferences,4,3
AI-Powered Automated Criticism Design Tool Based on Texts and its Themes,K. Saddhono; N. Saputra; E. Saragih; E. L. B. Rumapea; S. N. Tarigan; C. Hasanudin,"Universitas Sebelas Maret, Surakarta, Indonesia; Sekolah Tinggi Ilmu Tarbiyah Al Hilal, Sigli, Indonesia; Universitas Sumatera Utara, Medan, Indonesia; Sekolah Tinggi Ilmu Ekonomi Petra, Bitung, Indonesia; Universitas Prima Indonesia, Medan, Indonesia; IKIP PGRI Bojonegoro, Indonesia",2024 4th International Conference on Advance Computing and Innovative Technologies in Engineering (ICACITE),9 Aug 2024,2024,,,1528,1533,"Its use in literary criticism might be one of the most novel opportunities to analyze texts and themes since artificial intelligence (AI) touches and improves every facet of human life. This paper has detailed issues on the application of AI-powered literary criticism and an overview of methodologies, applications, and implications accompanying the adoption of AI technologies. The paper starts with the context in which AI has actually emerged as one of the hot topics in literary studies, emanating from the crossroads of computational linguistics, natural language processing, and machine learning. “The true research opportunity that thus emerges from this work is the development of new AI technologies that can help supplement and augment traditional practices of literary analysis in such a way that scholars can get deeper into texts in search of the sorts of patterns and meanings that interest them. This paper presents illustrative examples and case studies in the applications of AI to literary criticism, which include sentiment analysis, topic modelling, and stylometric analysis. What these techniques afford researchers is a set of tools capable of processing large corpora of text with such accuracy and speed that identifying recurring motifs, characters dynamics, and thematic elements over genres, and literary periods is no problem. The following paper considers the ethical issues at the heart of AI-powered literary criticism, calling into question the algorithmic bias of authorship attribution and interpretive tasks it currently automates.",,979-8-3503-6016-5,10.1109/ICACITE60783.2024.10617194,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10617194,AI-Powered Literary Criticism;Artificial Intelligence;Textual Analysis;Thematic Analysis;Stylometric Analysis;Algorithmic Bias;Ethical Considerations;Interdisciplinary Collaboration,Ethics;Sentiment analysis;Scholarships;Heuristic algorithms;Collaboration;Machine learning;Resonance,,,,50.0,IEEE,9 Aug 2024,,,IEEE,IEEE Conferences,3,3
A system thinking approach for time dependent availability analysis of multi component systems,M. Srinivasa Rao; V. N. A. Naikan,"Department of Mechanical Engineering, GMR Institute of Technology, Rajam, Andhra Pradesh, India; Reliability Engineering Centre, Indian Institute of Technology, Kharagpur, India","2010 2nd International Conference on Reliability, Safety and Hazard - Risk-Based Technologies and Physics-of-Failure Methods (ICRESH)",27 May 2011,2010,,,162,167,"The focus of this paper is on the time dependent availability modeling and analysis of repairable multi component systems. Analytical techniques become very complicated and unrealistic especially for modern complex systems. There have been attempts in the literature to evolve more realistic techniques using simulation approach for availability analysis of systems. This paper proposes a hybrid approach called as Markov System Dynamics (MSD) approach which combines the Markov approach with system dynamics simulation approach for the time dependent availability analysis and to study the dynamic behavior of systems. To the best of the authors' knowledge, in the published literature the authors generally assume that repairable systems reach their steady state when operational time reaches infinity. However, in practical situations it is important to know at what time the steady state begins. Therefore, another objective of this paper is to evaluate the time at which repairable multi component systems reach their steady state of operations. The proposed framework is illustrated for multi component systems such as a three component system with one component on standby with a numerical example. The results of the simulation when compared with that obtained by traditional Markov analysis clearly validate the Markov System Dynamics (MSD) approach as an alternative approach for the time dependent availability analysis.",,978-1-4244-8343-3,10.1109/ICRESH.2010.5779541,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5779541,Simulation approach;time dependent availability analysis;Markov approach;complex systems;system dynamics;Markov System Dynamics,Availability;Analytical models;Markov processes;Computational modeling;Numerical models,,2.0,,14.0,IEEE,27 May 2011,,,IEEE,IEEE Conferences,4,3
Research on Intelligent Question Answering Method for Large Models Based on Thinking Chain in Power Supply Service Scenarios,Z. Li; X. Chen; L. Shu; L. Wang; Z. Tang,"State Grid Shanghai Urban Power Supply Company, Shanghai, China; State Grid Shanghai Urban Power Supply Company, Shanghai, China; State Grid Shanghai Urban Power Supply Company, Shanghai, China; Beijing Guodiantong Network Technology Co., Ltd, Beijing, China; Beijing Guodiantong Network Technology Co., Ltd, Beijing, China","2024 International Seminar on Artificial Intelligence, Computer Technology and Control Engineering (ACTCE)",14 Feb 2025,2024,,,24,27,"With the tremendous success of Transformer models in the field of natural language processing, large models still face bottlenecks in solving complex inference tasks. This article is based on the power supply service scenario, and proposes a large model intelligent question answering method that can be applied to special scenarios of power supply services, based on CoT and RAG. The method is divided into three stages: problem recognition and rewriting, precise text fragment extraction, and standard answer generation. The open source model Qwen2-72B is used to achieve 98.05% correct reference file recall and 85.12% accurate answer rate through keyword recognition, high-quality rewriting, and rough recall and rearrangement of reference text.",,979-8-3315-2171-4,10.1109/ACTCE65085.2024.00012,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10873120,large models;CoT;RAG;power supply services,Seminars;Control engineering;Power supplies;Text recognition;Computational modeling;Face recognition;Transformers;Question answering (information retrieval);Artificial intelligence;Standards,,,,9.0,IEEE,14 Feb 2025,,,IEEE,IEEE Conferences,4,3
Combination operator set in possibility construction space (PCS),Li Dehua,"Institute of Pattern Recognition and Artificial Intelligence, Huazhong University of Science and Technology, Wuhan, China",1996 IEEE/SICE/RSJ International Conference on Multisensor Fusion and Integration for Intelligent Systems (Cat. No.96TH8242),6 Aug 2002,1996,,,174,183,"Based on the possibility construction space theory (PCST) in creative thinking and associative operator set in PCST, which were put forward by the author (1994), he advances in this paper a combination operator set that include the non-order combination operator C/sub Non/*/sup m/, arrangement combination operator C/sub A/*S(z)/sub n//sup m/, cut off combination operator C/sub cc/*Ps(u), cross combination operator C/sub cross/*P/sub s/, loading frame operator C/sub LF/*, and factor replacement operator C/sub FR/*. He puts forward these operators' properties, computational models, and their successful examples in man's creative thinking activities. Several problems concerning the combined use of C* operator are also discussed.",,0-7803-3700-X,10.1109/MFI.1996.572175,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=572175,,Personal communication networks;Space technology;Extraterrestrial phenomena;Open systems;Pattern recognition;Artificial intelligence;Humans;Educational institutions;Manufacturing;Marine vehicles,,1.0,,6.0,IEEE,6 Aug 2002,,,IEEE,IEEE Conferences,4,3
