document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
STEAM-based interventions: Why student engagement is only part of the story,M. Helms; R. Moore; D. Edwards; J. Freeman,"Mathematics, and Computing (CEISMC), Georgia Institute of Technology, GA, Atlanta; Mathematics, and Computing (CEISMC), Georgia Institute of Technology, GA, Atlanta; Mathematics, and Computing (CEISMC), Georgia Institute of Technology, GA, Atlanta; School of Music, Georgia Institute of Technology, GA, Atlanta","2016 Research on Equity and Sustained Participation in Engineering, Computing, and Technology (RESPECT)",2 Feb 2017,2016,,,1,4,"EarSketch lowers the barriers to entry and broadens engagement in computer science through expressive and culturally relevant music composition. In EarSketch, students write computer code to remix sound samples into original music compositions, often within hours of first exposure to the application. Coupled with sound samples rooted in modern music genres, EarSketch generates deep student engagement. We observed two unexpected challenges when implementing EarSketch in high school Computer Science Principles courses. First, music that appeals to the students' generation may be difficult for teachers to appreciate (and vice versa). Second, while a majority of students engaged in music production and coding, we observed that some students fixated on artistic musical expression without engaging in substantial computational thinking. These findings may apply more broadly in computational courses situated in expressive domains and to STEAM courses in general. We conclude with suggested changes to professional development, which may be applied more generally to creative computation and STEAM-based courses.",,978-1-5090-3419-2,10.1109/RESPECT.2016.7836171,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7836171,music composition;computer science principles;student engagement;culture;STEAM,Music;Encoding;Education;Computer science;Interviews;Cultural differences;Computational modeling,,2.0,,9.0,IEEE,2 Feb 2017,,,IEEE,IEEE Conferences,4,7
Linked Rule-Premises to Optimize the Fuzzy-Based Risk Assessment,E. Tóth-Laufer,"Óbuda University/Donát Bánki Faculty of Mechanical and Safety Engineering, Budapest, Hungary",2018 IEEE 16th International Symposium on Intelligent Systems and Informatics (SISY),8 Nov 2018,2018,,,173,178,"In patient monitoring fuzzy-based evaluation can be used advantageously, because of its characteristics. This approach can work with input factors, for which sharp limits cannot be defined and it can handle uncertainties, subjectivity in the data as well as the evaluation process. The conventional Mamdani inference is the most suitable method, because it helps to build a model, which is much closer to human thinking, but its computational needs are very high, due to the complex-shape functions. This paper introduces a flexible patient monitoring system optimization, where the input functions can be tuned according to the personal statistics. Modified versions of the Mamdani inference are applied in this system, which can reduce computational complexity, while they retain the advantages of the original method.",1949-0488,978-1-5386-6841-2,10.1109/SISY.2018.8524744,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8524744,,Computational modeling;Firing;Fuzzy sets;Risk management;Gravity;Mathematical model;Patient monitoring,,,,9.0,IEEE,8 Nov 2018,,,IEEE,IEEE Conferences,4,4
"Cyberaesthetics: aesthetics, symbols and control",L. I. Perlovsky,"Nichols Research Corporation, Lexington, MA, USA",Proceedings of the 1998 IEEE International Symposium on Intelligent Control (ISIC) held jointly with IEEE International Symposium on Computational Intelligence in Robotics and Automation (CIRA) Intell,6 Aug 2002,1998,,,857,862,"The notions of concepts and emotions are mathematically described, and an ""elementary"" perception-cognition process is discussed inherently involving both aspects of the psyche. The mathematical nature of perception and cognition turn out to be very similar. The developed mathematical technique is practically useful for engineering designs and also corresponds to our intuition about our psyche. The paper establishes relationships between the developed mathematical techniques, classical semiotic concepts of sign and symbol, and more general notions of symbol in culture and psychology. An important and psychologically loaded notion of symbol refers to psychic processes connecting conscious and unconscious representations (concepts and archetypes). I analyze the elementary thinking process and discuss which aspects of this process are available to consciousness. This leads to a suggestion that the mathematical nature of the symbol process is similar to the perception-cognition process. Thus, thinking-process and symbol-process are same: a vortex of emotions, models-archetypes, and sensory data. This vortex brings forth into consciousness the previously unconscious contents of mind, which improve our understanding of the world.",2158-9860,0-7803-4423-5,10.1109/ISIC.1998.713830,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=713830,,Psychology;Artificial intelligence;Intelligent systems;Cognition;Design engineering;Joining processes;Cultural differences;Adaptive systems;Potential well;Intelligent networks,,2.0,,14.0,IEEE,6 Aug 2002,,,IEEE,IEEE Conferences,4,4
SecFedIDM-V1: A Secure Federated Intrusion Detection Model With Blockchain and Deep Bidirectional Long Short-Term Memory Network,E. B. Mbaya; E. Adetiba; J. A. Badejo; J. S. Wejin; O. Oshin; O. Isife; S. C. Thakur; S. Moyo; E. F. Adebiyi,"Department of Electrical and Information Engineering, Covenant University, Ota, Ogun State, Nigeria; Department of Electrical and Information Engineering, Covenant University, Ota, Ogun State, Nigeria; Department of Electrical and Information Engineering, Covenant University, Ota, Ogun State, Nigeria; Department of Electrical and Information Engineering, Covenant University, Ota, Ogun State, Nigeria; Department of Electrical and Information Engineering, Covenant University, Ota, Ogun State, Nigeria; Department of Electrical and Information Engineering, Covenant University, Ota, Ogun State, Nigeria; Department of Information Technology and KZN e-Skills Co-Laboratory, Durban University of Technology, Durban, South Africa; Department of Mathematical Sciences, School for Data Science and Computational Thinking, Stellenbosch University, Stellenbosch, South Africa; Covenant Applied Informatics and Communication African Center of Excellence, Covenant University, Ota, Ogun State, Nigeria",IEEE Access,2 Nov 2023,2023,11.0,,116011,116025,"Cloud computing is a technology for efficiently using computing infrastructures and a business model for selling computing resources and services. However, intruders find such complex and distributed infrastructures appealing targets for cyber-attacks. Cyber-attacks are severe threats that can jeopardize the quality of service provided to clients and compromise data integrity, confidentiality, and availability. Cyber-attacks are becoming more complex, making it more challenging to detect intrusions effectively. Due to the high traffic and increased malicious activities on the Internet, a single Intrusion Detection System (IDS) can be overwhelmed. Despite the various Deep Learning (DL) approaches that have been proposed as alternative solutions, there are still pertinent security issues to be addressed especially in federated cloud computing domains. This work proposes a Secure Federated Intrusion Detection Model Version 1 (SecFedIDM-V1) using blockchain technology and Bidirectional Long Short-Term Memory (BiLSTM) Recurrent Neural Network (RNN). The Cobourg Intrusion Detection Dataset (CIDDS) was acquired, pre-processed and split into 60:20:20, 70:15:15, and 80:10:10 for training, testing, and validation respectively to develop the proposed intrusion traffic classification component of the proposed model. The developed SecFedIDM-V1 was later deployed as a Python-based web application that captures network packets for classifying attacks into normal or an attack type. The attack packets are recorded in a Hyperledger Fabric (a private blockchain technology) to serve as a signature database to be used by other nodes in the network. From the evaluation results of the intrusion classifier, the 80:10:10 BiLSTM network performed better than GRU with a Precision of 0.99624, Recall of 0.99906, F1 Score of 0.99614, False Positive Rate (FPR) of 0.00094, False Negative Rate (FNR) of 0.00395 and True Positive Rate (TPR) of 0.99605. The SecFedIDM-V1 can be deployed alongside Firewalls in a federated cloud computing environment to reinforce the security of the infrastructure.",2169-3536,,10.1109/ACCESS.2023.3325992,"Covenant Applied Informatics and Communication Africa Centre of Excellence (CApIC-ACE), domiciled at Covenant University with the ACE Impact Grant from the World Bank through the National University Commission, Nigeria; Covenant University Center for Research, Innovation, and Discovery (CUCRID), Covenant University; Google TensorFlow College Outreach Award through a machine learning workshop session based on this project; ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10287938,Blockchain;intrusion detection;deep learning;recurrent neural network,Cloud computing;Intrusion detection;Blockchains;Computational modeling;Security;Monitoring;Servers;Deep learning;Recurrent neural networks,,4.0,,58.0,CCBYNCND,19 Oct 2023,,,IEEE,IEEE Journals,4,4
StoryGenAI: An Automatic Genre-Keyword Based Story Generation,L. P. Khan; V. Gupta; S. Bedi; A. Singhal,"Amity School of Engineering & Technology, Amity University, Noida, Uttar Pradesh, India; Amity School of Engineering & Technology, Amity University, Noida, Uttar Pradesh, India; Amity School of Engineering & Technology, Amity University, Noida, Uttar Pradesh, India; Amity School of Engineering & Technology, Amity University, Noida, Uttar Pradesh, India",2023 International Conference on Computational Intelligence and Sustainable Engineering Solutions (CISES),21 Jul 2023,2023,,,955,960,"Story Generation through Deep Learning is a fascinating area of research in Artificial Intelligence that aims to create computer systems that can produce original and compelling narratives and is an interesting concept that has flourished in the domain of Machine Learning applications starting from 2018. Most of the research carried out in this specific area has shown advances in Modelling and efficiency of story generation. However, some of the setbacks in Artificial Story Generation include little to no coherency with human generating pattern, tokens/words limitation, missing plot twists and direction of story. In this paper, we have performed a comparative study on Automatic Story Generation as well as the proposed scheme of this paper has main focus on generating a meaningful story with the help of conditional text generation using keywords upto five hundred words by optimizing hugging face generative pre trained model Version Two catering towards the problem of coherency in the text generated. As a result each sentence is semantically coherent and the first three sentences are indeed related to the title itself. The experimental results show a BLEU score of 0.704 averaging over ten genres.",,979-8-3503-2391-7,10.1109/CISES58720.2023.10183482,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10183482,Automatic Story Generation;Natural Language Processing;Natural Language Generation;Comparative Study;GPT-2,Deep learning;Computational modeling;Faces;Computational intelligence,,,,29.0,IEEE,21 Jul 2023,,,IEEE,IEEE Conferences,4,3
Notice of Retraction: Reform on advanced mathematics bilingual teaching,W. Rui; W. Yawei,"Department of Information and computational Science, Henan Agricultural University, Zhengzhou, China; Department of Information and computational Science, Henan Agricultural University, Zhengzhou, China",2011 International Conference on E-Business and E-Government (ICEE),16 Jun 2011,2011,,,1,3,Retracted.,,978-1-4244-8694-6,10.1109/ICEBEG.2011.5887137,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5887137,,,,,,4.0,IEEE,16 Jun 2011,,,IEEE,IEEE Conferences,4,1
Evaluation of the Task Programming Model in the Parallelization of Wavefront Problems,A. J. Dios; R. Asenjo; A. Navarro; F. Corbera; E. L. Zapata,"Department of Computer Architecture, University of Malaga, Malaga, Spain; Department of Computer Architecture, University of Malaga, Malaga, Spain; Department of Computer Architecture, University of Malaga, Malaga, Spain; Department of Computer Architecture, University of Malaga, Malaga, Spain; Department of Computer Architecture, University of Malaga, Malaga, Spain",2010 IEEE 12th International Conference on High Performance Computing and Communications (HPCC),27 Sep 2010,2010,,,257,264,"This paper analyzes the applicability of the task programming model in the parallelization of generic wave front problems. Computations on this type of problems are characterized by a data dependency pattern across a data space, which can produce a variable number of independent tasks through the traversal of such space. Precisely, we think that it is better to formulate the parallelization of this wave front-based programs in terms of logical tasks, instead of threads for several reasons: more efficient matching of computations to available resources, faster start-up and creation task times, improved load balancing and higher level thinking. To implement the parallel wave front we have used two state-of-the art task libraries: TBB and OpenMP 3.0. In this work, we highlight the differences between both implementations, from a programmer standpoint and from the performance point of view. For it, we conduct several experiments to identify the factors that can limit the performance on each case. Besides, we present in the paper a wave front template based on tasks, template that makes easier the coding of parallel wave front codes. We have validated this template with three real dynamic programming algorithms, finding that the TBB-coded template always outperforms the OpenMP based-one.",,978-1-4244-8335-8,10.1109/HPCC.2010.78,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5581345,task programming;wavefront pattern;performance analysis,Radiation detectors;Programming;Instruction sets;Indexes;Computational modeling;Grain size;Libraries,,6.0,,15.0,IEEE,27 Sep 2010,,,IEEE,IEEE Conferences,4,4
Incrementalization of Vertex-Centric Programs,T. A. K. Zakian; L. A. R. Capelli; Z. Hu,"Dept. of Computer Science, University of Oxford, Oxford, United Kingdom; School of Informatics, The University of Edinburgh, Edinburgh, United Kingdom; Information Systems Architecture Research Division, National Institute of Informatics, Tokyo, Japan",2019 IEEE International Parallel and Distributed Processing Symposium (IPDPS),2 Sep 2019,2019,,,1019,1029,"As the graphs in our world become ever larger, the need for programmable, easy to use, and highly scalable graph processing has become ever greater. One such popular graph processing model-the vertex-centric computational model-does precisely this by distributing computations across the vertices of the graph being computed over. Due to this distribution of the program to the vertices of the graph, the programmer “thinks like a vertex” when writing their graph computation, with limited to no sense of shared memory and where almost all communication between each on-vertex computation must be sent over the network. Because of this inherent communication overhead in the computational model, reducing the number of messages sent while performing a given computation is a central aspect of any efforts to optimize vertex-centric programs. While previous work has focused on reducing communication overhead by directly changing communication patterns-by altering the way the graph is partitioned and distributed, or by altering the graph topology itself-in this paper we present a different optimization strategy based on a family of complementary compile-time program transformations in order to minimize communication overhead by changing both the messaging and computational structures of programs. Particularly, we present and formalize a method by which a compiler can automatically incrementalize a vertex-centric program through a series of compile-time program transformations-by modifying the on-vertex computation and messaging between vertices so that messages between vertices represent patches to be applied to the other vertex's local state. We empirically evaluate these transformations on a set of common vertex-centric algorithms and graphs and achieve an average reduction of 2.7X in total computational time, and 2.9X in the number of messages sent across all programs in the benchmark suite. Furthermore, since these are compile-time program transformations alone, other prior optimization strategies for vertex-centric programs can work with the resulting vertex-centric program just as they would a non-incrementalized program.",1530-2075,978-1-7281-1246-6,10.1109/IPDPS.2019.00109,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8821014,Compilers;Vertex-Centric Computation;Incrementalization,Computational modeling;Optimization;Informatics;Writing;Benchmark testing;Programming;Distributed processing,,5.0,,20.0,IEEE,2 Sep 2019,,,IEEE,IEEE Conferences,4,4
COPOD: Copula-Based Outlier Detection,Z. Li; Y. Zhao; N. Botta; C. Ionescu; X. Hu,"Northeastern Univ. & Arima Inc., Canada; Carnegie Mellon Univ., Pittsburgh, USA; PIK, Potsdam, Germany; THD, Germany; Carnegie Mellon Univ., Pittsburgh, USA",2020 IEEE International Conference on Data Mining (ICDM),9 Feb 2021,2020,,,1118,1123,"Outlier detection refers to the identification of rare items that are deviant from the general data distribution. Existing approaches suffer from high computational complexity, low predictive capability, and limited interpretability. As a remedy, we present a novel outlier detection algorithm called COPOD, which is inspired by copulas for modeling multivariate data distribution. COPOD first constructs an empirical copula, and then uses it to predict tail probabilities of each given data point to determine its level of ""extremeness"". Intuitively, we think of this as calculating an anomalous p-value. This makes COPOD both parameter-free, highly interpretable, and computationally efficient. In this work, we make three key contributions, 1) propose a novel, parameter-free outlier detection algorithm with both great performance and interpretability, 2) perform extensive experiments on 30 benchmark datasets to show that COPOD outperforms in most cases and is also one of the fastest algorithms, and 3) release an easy-to-use Python implementation for reproducibility.",2374-8486,978-1-7281-8316-9,10.1109/ICDM50108.2020.00135,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9338429,outlier detection;anomaly detection;copula;data mining,Conferences;Computational modeling;Prediction algorithms;Data models;Computational efficiency;Task analysis;Anomaly detection,,201.0,,14.0,IEEE,9 Feb 2021,,,IEEE,IEEE Conferences,4,4
Algorithmic thinking observation: How students of applied informatics break the mystery of black box applications,M. Cápay,"Department of Informatics, Constantine the Philosopher University in Nitra, Nitra, Slovakia",2014 International Conference on Interactive Collaborative Learning (ICL),22 Jan 2015,2014,,,535,540,"The Black Box is a system with the internal organization and behavior about which the observer has no information. However, it is possible to impact the whole system via its inputs and observe its reactions via its outputs. The paper is concerned with the implementation of “black box” type of activities to teach computational thinking. The main idea is to give the students the puzzles and ask them to “play” with the inputs and observe the outputs enough to determine the internal mechanisms or principles that produce particular outputs from given inputs. First year students were asked to define a formula or describe a principle, based on which the input transforms itself into the output. There were four different types of answers: the student could be able (1) to state a formal proof, (2) to state a verbal proof, (3) to state a basic concept of algorithms, or (4) not to state any type of correct solution. We found out that a lot of the students were not able to think about the concept of the application functioning and were not able to create any formal description of algorithms.",,978-1-4799-4437-8,10.1109/ICL.2014.7017829,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7017829,teaching methods;black box;scientific approach;algorithm;reverse engineering,Programming;Informatics;Educational institutions;Mathematics;Problem-solving,,2.0,,23.0,IEEE,22 Jan 2015,,,IEEE,IEEE Conferences,4,4
Juice dispenser for hard-working students,M. -F. CRAINIC; S. PREITL,"Dept. of Automation and Applied Informatics, Polytechnic University of Timisoara, Timisoara, Romania; Dept. of Automation and Applied Informatics, Polytechnic University of Timisoara, Timisoara, Romania",2019 IEEE 13th International Symposium on Applied Computational Intelligence and Informatics (SACI),9 Jun 2020,2019,,,223,228,"We want to increase the quality of our educational system, so we developed a juice dispenser for the hard-working students. In order to stimulate the creativity and critical thinking among students we suggest online quizzes with credits. So, if you had enough credit you could get free juice from the juice dispenser. The paper presents how this juice dispenser works and an unusual way for getting the tastiest fruits juice using neural networks.",,978-1-7281-0686-1,10.1109/SACI46893.2019.9111517,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9111517,,,,2.0,,11.0,IEEE,9 Jun 2020,,,IEEE,IEEE Conferences,4,10
Digital Legacies on Paper: Reading Punchcards with Computer Vision,G. Jansen,"College of Information Studies, University of Maryland, College Park, USA",2019 IEEE International Conference on Big Data (Big Data),24 Feb 2020,2019,,,3103,3108,We describe the development of a computer visionbased workflow for normalizing images of the legacy punchcard data format (IBM 029 - 80 column punchcard standard) and then reading the encoded data. We show the role of a newly developed Punchcard Extractor Tool within the Brown Dog service API. We also point to our showcase of these same computer vision techniques in a Jupyter notebook system.,,978-1-7281-0858-2,10.1109/BigData47090.2019.9005709,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9005709,Computational Thinking;Digital Curation;Computational Archival Science (CAS);PII;Privacy,Big Data;Conferences,,,,11.0,IEEE,24 Feb 2020,,,IEEE,IEEE Conferences,4,4
A Drone Flight Control Using Brain Computer Interface and Artificial Intelligence,M. M. Abdulghani; A. A. Harden; K. H. Abed,"Jackson State University, Jackson, Mississippi; Jackson State University, Jackson, Mississippi; Jackson State University, Jackson, Mississippi",2022 International Conference on Computational Science and Computational Intelligence (CSCI),25 Aug 2023,2022,,,246,250,"The human mind is a truly remarkable thing that does so much that we are not even aware of. Controlling machines using the concept of Brain-Computer Interface (BCI) is a practical method that opens the way to a fully synchronized method between human thoughts and controlled objects. Using BCI to control a drone will open the way toward smooth and high-response flight. Deep learning is a new-age skill that has made many breakthroughs and influenced modern technologies. It has made it possible to predict and identify even the most complex and abstract patterns that even we humans would be very challenged to catch ourselves. In this paper, a method of controlling a drone using BCI has been presented using an 8-channel Electroencephalogram (EEG) headset. Deep learning has been employed to process and classify human brain waves. After testing the resulting deep learning algorithm, the overall classification accuracy was 90% to distinguish between four different movements of the drone.",2769-5654,979-8-3503-2028-2,10.1109/CSCI58124.2022.00047,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10216687,Deep Learning;DL;EEG;Brain-Computer Interface;BCI;Brain-Machine Interface;ECOG;SSVEP;RNN;BMI;LSTM,Deep learning;Headphones;Scientific computing;Brain-computer interfaces;Electroencephalography;Classification algorithms;Synchronization,,5.0,,18.0,IEEE,25 Aug 2023,,,IEEE,IEEE Conferences,4,4
An Ontology for Cognitive Mimetics,P. Saariluoma; M. Wahlström; T. Kujala; R. Puustinen; A. Karvonen; K. Happonen,"Cognitive science, University of Jyväskylä, Jyväskylä, Finland; VTT Technical Research Center of Finland, Espoo, Finland; Cognitive science, University of Jyväskylä, Jyväskylä, Finland; Cognitive science and Information Technology, University of Jyväskylä, Jyväskylä, Finland; Cognitive science, University of Jyväskylä, Jyväskylä, Finland; VTT Technical Research Center of Finland, Espoo, Finland",2018 International Conference on Computational Science and Computational Intelligence (CSCI),2 Jan 2020,2018,,,1188,1192,"AI and autonomous systems are intended to replace people in several jobs. People have worked in these jobs being able to execute the required information processing. This implies that new technical artefacts must be able to perform equitably effective information processing. Thus, it makes sense to develop the analysis of human information processing in designing intelligent systems. This approach has been termed cognitive mimetics. This paper studies how it would be practical to gain knowledge about human information processing and organize this knowledge using ontologies.",,978-1-7281-1360-9,10.1109/CSCI46756.2018.00228,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8947772,AI;artificial intelligence;protocol analysis;cognitive mimetics;design methods;expert studies,Task analysis;Marine vehicles;Ontologies;Information processing;Protocols;Cognitive science;Information technology,,3.0,,13.0,IEEE,2 Jan 2020,,,IEEE,IEEE Conferences,4,3
Learning More from Crossing Levels: Investigating Agility at Three Levels of the Organization,L. Gren,"Chalmers University of Technology, The University of Gothenburg, Gothenburg, Sweden",2017 International Conference on Computational Science and Computational Intelligence (CSCI),6 Dec 2018,2017,,,1035,1038,"Scholars have tried to explain how organizations can build agile teams by only looking at one level of analysis. We argue in this short paper that lessons can be learned from organizational science results explaining variance on three different abstraction levels of organizations. We suggest agility needs to be explained from organizational (macro), the team (meso), and individual (micro) levels to provide useful and actionable guidelines to practitioners. We are currently designing such studies and hope that they will eventually result in validated measurements that can be used to prevent companies from investing in the wrong areas when trying to move towards more agility.",,978-1-5386-2652-8,10.1109/CSCI.2017.179,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8560939,agile;software engineering;software development;project management,,,2.0,,19.0,IEEE,6 Dec 2018,,,IEEE,IEEE Conferences,4,4
Low-Cost Brain-Computer Interface Design Using Deep Learning for Internet of Brain Controlled Things Applications,M. M. Abdulghani; W. L. Walters; K. H. Abed,"Jackson State University, Jackson, Mississippi; Jackson State University, Jackson, Mississippi; Jackson State University, Jackson, Mississippi",2022 International Conference on Computational Science and Computational Intelligence (CSCI),4 Sep 2023,2022,,,1210,1215,"Huge efforts have been made so far aiming to classify human thoughts. Controlling machines using the concept of Brain-Computer Interface (BCI) is a practical method that opens the way toward a fully synchronized method between human thoughts and controlled objects. Furthermore, a reliable design of a BCI-based Internet of Things (IoT) system is still in the early stages because it still has several challenges, such as the issue of accurately implementing the individual's intention. This paper presents a method for brain waves recognition using deep learning based on shapes and colors for use in merging concepts of the IoT and BCI, which we defined as the “Internet of Brain Controlled Things (IoBCT).” We used a low-cost 8-channel Electroencephalography (EEG) headset, and the results showed an acceptable accuracy of 93% in the brain waves pattern recognition, which opens the way for designing a reliable IoBCT.",2769-5654,979-8-3503-2028-2,10.1109/CSCI58124.2022.00217,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10216405,Deep Learning;DL;EEG;IoT;Brain-Computer Interface;BCI;Brain-Machine Interface;BMI;IoBCT;LSTM,Deep learning;Shape;Scientific computing;Merging;Reliability engineering;Electroencephalography;Brain-computer interfaces,,2.0,,23.0,IEEE,4 Sep 2023,,,IEEE,IEEE Conferences,4,4
ArtMatch: Classifying Famous Paintings and Matching Them with Children’s Artwork,R. Z. Cheng,"Oakwood High School, Oakwood, Ohio",2020 International Conference on Computational Science and Computational Intelligence (CSCI),23 Jun 2021,2020,,,1487,1490,"This paper represents the progress of an ongoing effort to develop a mobile app called ArtMatch, which will help kids develop a passion for art. The proposed app will deepen children's appreciation for famous pieces of artwork while enhancing their creativity. By taking an image of artwork created by the user, ArtMatch will show the most similar painting done by a famous artist, using AI and deep learning technology. The app works through a program that clusters images based on their design and style. Throughout this process, the user will see the effectiveness of his/her painting through their match with well-known paintings. The program's present version can generate accurate matches for several works done by young children.",,978-1-7281-7624-6,10.1109/CSCI51800.2020.00275,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9457851,Deep Learning;Art Style;Artist Recognition;Art Match;Education;Tensorflow,Deep learning;Rabbits;Art;Scientific computing;Mobile applications;Rivers;Creativity,,1.0,,9.0,IEEE,23 Jun 2021,,,IEEE,IEEE Conferences,4,3
"Data Acquisition for, and Analysis of, Word Frequencies in the English Language",K. Shrum; J. Hood; D. Rankin,"Department of Mathematics, Midwestern State University Wichita, Falls, TX, U.S.A; Department of Mathematics, Midwestern State University Wichita, Falls, TX, U.S.A; Department of English, Midwestern State University Wichita, Falls, TX, U.S.A",2016 International Conference on Computational Science and Computational Intelligence (CSCI),20 Mar 2017,2016,,,1375,1377,A process of data acquisition and analysis of text files for the purpose of following the insurgence and growth of words in the English language is reported. Pitfalls that were encountered and the solutions that were found to these problems are also discussed. The question of whether the Zipf-Mandelbrot law applies to the distribution of words in a language over time is examined. Several other results and future research ideas are discussed.,,978-1-5090-5510-4,10.1109/CSCI.2016.0257,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7881550,Zipf-Mandelbrot;Word Frequencies;Harmonic Sequence,Data acquisition;Time-frequency analysis;Semantics;Electronic mail;Fractals;Computer languages;Mathematical model,,1.0,,7.0,IEEE,20 Mar 2017,,,IEEE,IEEE Conferences,4,4
STORIES of TOMORROW: How 6th Graders Collaboratively Perform a Virtual and Augmented Inquiry-Based Trip to the Mars,F. X. Bogner; S. Sotiriou,"University of Bayreuth, Centre of Math & Science Education (Z-MNU), Bayreuth, GERMANY; R&D Department, Pallini, Athens, GREECE",2018 International Conference on Computational Science and Computational Intelligence (CSCI),2 Jan 2020,2018,,,638,643,"Education in STEM (Science, Technology, Engineering, Math) is affected by substantial current reform efforts. The 3-year multinational project labelled STORIES supports 6th graders’ efforts who normally haven’t yet had any instruction in STEM within regular classroom syllabi. Within a European HORIZON-2020 funding scheme, the consortium of 16 partners of different specialization initiated to develop and sustain a platform for that age-group in order to support young pupils’ collaborative efforts and deeper learning. Consequently, 6th graders of Europe, Japan and the U.S. were collaborating via a platform in planning a virtual trip to the Mars across all science subjects.",,978-1-7281-1360-9,10.1109/CSCI46756.2018.00127,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8947762,STEM;inquiry-based;deeper learning;augmented reality(AR);collaborative learning,Collaboration;Tools;STEM;Collaborative work;Art;Europe,,,,44.0,IEEE,2 Jan 2020,,,IEEE,IEEE Conferences,4,7
A User Self-Design Collaborative Web System for Self-directed Health Learning: A Covid-19 Awareness Project,A. Ebrahimi,"School of Business, State University of New York at Old Westbury, New York, USA",2021 International Conference on Computational Science and Computational Intelligence (CSCI),22 Jun 2022,2021,,,1264,1267,"The system aims to direct the user to create their network system collaboratively for a case of Covid-19 health throughout a case study in a Web System and E-Commerce course. The framework of directed health learning is based on 7x2C content knowledge established criteria to assess the effectiveness and efficiency of the system. The self-design frame framework is plan-oriented and based on the concept of a plan and plans integrations and special relationships. The user is directed to break the system into plans and the design is to self-guide the user to build a system to comprehend, combat, coexist, cope, and trace COVID-19 with four layers of diagnostics, simulation, and pattern matching database. With the collaboration of users' systems, a fact from one user as output can be transferred to another user as an input in a circulation forming a general fact. Consequently, the transfer of learning from one system flows into another system resulting in a pattern to be found. Based on the pattern an algorithm will formulate to tackle a solution to COVID19. The implication of this study will be a guideline for others to initiate their own participant's system to find a pattern and formulate an algorithm for the pandemic. The idea of self-design and self-directed learning can be transferred to other fields of study covid-19 health. At present time, a parallel case study of goods and services on farming of Sunchoke plant has been directed with three plan themes of Grow, Eat, and Heal.)",,978-1-6654-5841-2,10.1109/CSCI54926.2021.00258,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9799075,Self Directed Learning;Self-Design;Web System;Diagnostic System;System Design;Covid -19 Health;Pattern Matching;Algorithm,COVID-19;Databases;Pandemics;Scientific computing;Collaboration;Electronic commerce;Pattern matching,,,,12.0,IEEE,22 Jun 2022,,,IEEE,IEEE Conferences,4,4
